2014-01-17 08:36:14;light off
2014-01-17 08:59:49;light on
2014-01-17 10:31:11;heating off
2014-01-17 10:45:16;humidifier off
2014-01-17 11:21:13;heating on
2014-01-17 11:37:54;humidifier on
2014-01-17 13:05:25;light off
2014-01-17 13:31:07;light on
2014-01-17 15:06:42;light off
2014-01-17 15:31:18;humidifier off
2014-01-17 15:47:53;humidifier on
2014-01-17 16:00:58;light on
2014-01-17 16:15:49;heating off
2014-01-17 16:55:53;light off
2014-01-17 17:02:13;heating on
2014-01-17 17:35:22;light on
2014-01-17 19:58:37;light off
2014-01-17 20:05:09;humidifier off
2014-01-17 20:10:11;humidifier on
2014-01-17 20:38:13;light on
2014-01-17 20:48:27;humidifier off
2014-01-17 21:07:08;heating off
2014-01-17 21:22:29;heating on
2014-01-17 21:29:29;humidifier on
2014-01-17 22:22:35;light off
2014-01-17 22:35:38;heating off
2014-01-17 23:17:59;light on
2014-01-17 23:31:55;heating on
2014-01-17 23:37:55;humidifier off
2014-01-17 23:45:29;humidifier on
2014-01-17 23:45:36;heating off
2014-01-17 23:45:59;heating on
2014-01-18 01:45:42;heating off
2014-01-18 02:12:17;light off
2014-01-18 02:26:22;heating on
2014-01-18 02:39:48;humidifier off
2014-01-18 02:44:08;light on
2014-01-18 03:16:15;humidifier on
2014-01-18 03:26:24;light off
2014-01-18 03:48:43;light on
2014-01-18 05:07:48;light off
2014-01-18 05:17:21;heating off
2014-01-18 05:19:45;light on
2014-01-18 06:15:28;heating on
2014-01-18 07:09:11;humidifier off
2014-01-18 07:34:39;humidifier on
2014-01-18 07:41:05;light off
2014-01-18 07:45:45;light on
2014-01-18 09:22:28;heating off
2014-01-18 09:26:30;light off
2014-01-18 09:42:18;light on
2014-01-18 09:55:05;heating on
2014-01-18 10:00:35;humidifier off
2014-01-18 10:39:18;light off
2014-01-18 10:48:07;light on
2014-01-18 10:59:54;humidifier on
2014-01-18 11:01:59;humidifier off
2014-01-18 11:20:56;humidifier on
2014-01-18 11:30:19;heating off
2014-01-18 11:51:54;heating on
2014-01-18 12:48:25;light off
2014-01-18 13:29:44;light on
2014-01-18 13:32:38;humidifier off
2014-01-18 13:54:43;humidifier on
2014-01-18 14:48:45;heating off
2014-01-18 15:14:54;heating on
2014-01-18 17:19:26;humidifier off
2014-01-18 17:24:56;humidifier on
2014-01-18 17:58:12;light off
2014-01-18 18:28:22;light on
2014-01-18 19:41:04;heating off
2014-01-18 20:19:00;humidifier off
2014-01-18 20:33:31;heating on
2014-01-18 20:59:18;humidifier on
2014-01-18 21:43:49;light off
2014-01-18 22:08:41;light on
2014-01-18 22:21:02;heating off
2014-01-18 23:03:47;heating on
2014-01-18 23:59:29;light off
2014-01-19 00:16:43;light on
2014-01-19 00:40:16;heating off
2014-01-19 00:56:02;humidifier off
2014-01-19 01:23:42;humidifier on
2014-01-19 01:36:46;heating on
2014-01-19 02:10:14;heating off
2014-01-19 02:28:48;heating on
2014-01-19 03:00:43;light off
2014-01-19 03:22:56;light on
2014-01-19 05:04:52;heating off
2014-01-19 05:05:50;light off
2014-01-19 05:07:27;heating on
2014-01-19 05:31:22;humidifier off
2014-01-19 05:32:01;humidifier on
2014-01-19 05:59:35;light on
2014-01-19 06:04:21;light off
2014-01-19 06:07:44;light on
2014-01-19 07:43:03;humidifier off
2014-01-19 08:24:29;humidifier on
2014-01-19 09:06:28;heating off
2014-01-19 09:35:03;heating on
2014-01-19 10:20:57;light off
2014-01-19 10:36:53;heating off
2014-01-19 10:37:23;light on
2014-01-19 10:37:46;heating on
2014-01-19 11:10:45;humidifier off
2014-01-19 11:25:14;humidifier on
2014-01-19 12:23:59;humidifier off
2014-01-19 12:51:17;light off
2014-01-19 13:15:21;humidifier on
2014-01-19 13:31:12;light on
2014-01-19 14:39:23;heating off
2014-01-19 15:38:40;heating on
2014-01-19 15:45:27;light off
2014-01-19 16:15:54;light on
2014-01-19 17:09:07;humidifier off
2014-01-19 17:16:09;humidifier on
2014-01-19 18:52:33;light off
2014-01-19 19:08:10;light on
2014-01-19 19:20:09;humidifier off
2014-01-19 19:28:04;humidifier on
2014-01-19 19:29:29;humidifier off
2014-01-19 19:50:00;heating off
2014-01-19 19:57:10;humidifier on
2014-01-19 20:20:08;heating on
2014-01-19 22:13:58;heating off
2014-01-19 23:00:44;light off
2014-01-19 23:13:18;heating on
2014-01-19 23:31:44;heating off
2014-01-19 23:46:49;light on
2014-01-20 00:06:12;heating on
2014-01-20 00:29:24;humidifier off
2014-01-20 00:54:42;humidifier on
2014-01-20 01:46:59;humidifier off
2014-01-20 02:27:56;humidifier on
2014-01-20 02:44:44;heating off
2014-01-20 03:19:49;heating on
2014-01-20 03:33:15;light off
2014-01-20 03:51:00;humidifier off
2014-01-20 03:55:00;light on
2014-01-20 04:21:11;humidifier on
2014-01-20 04:43:00;light off
2014-01-20 05:01:32;light on
2014-01-20 05:49:27;light off
2014-01-20 05:50:01;light on
2014-01-20 07:21:02;heating off
2014-01-20 07:28:47;humidifier off
2014-01-20 07:49:02;humidifier on
2014-01-20 08:05:12;heating on
2014-01-20 09:38:35;light off
2014-01-20 09:47:01;humidifier off
2014-01-20 10:07:25;light on
2014-01-20 10:46:46;humidifier on
2014-01-20 12:03:54;heating off
2014-01-20 12:14:47;light off
2014-01-20 12:21:40;light on
2014-01-20 12:21:51;heating on
2014-01-20 13:57:18;heating off
2014-01-20 14:05:26;humidifier off
2014-01-20 14:48:07;heating on
2014-01-20 15:05:16;humidifier on
2014-01-20 16:00:15;humidifier off
2014-01-20 16:23:38;light off
2014-01-20 16:50:32;humidifier on
2014-01-20 17:00:41;light on
2014-01-20 18:04:58;heating off
2014-01-20 18:32:42;heating on
2014-01-20 20:23:11;light off
2014-01-20 20:27:57;light on
2014-01-20 20:30:12;humidifier off
2014-01-20 20:35:58;humidifier on
2014-01-20 22:40:28;humidifier off
2014-01-20 23:16:01;light off
2014-01-20 23:25:46;light on
2014-01-20 23:30:01;heating off
2014-01-20 23:30:14;humidifier on
2014-01-21 00:08:01;heating on
2014-01-21 01:05:36;light off
2014-01-21 01:15:04;light on
2014-01-21 02:47:42;humidifier off
2014-01-21 03:17:06;heating off
2014-01-21 03:37:30;humidifier on
2014-01-21 03:40:49;light off
2014-01-21 03:51:03;heating on
2014-01-21 04:04:41;light on
2014-01-21 06:25:48;humidifier off
2014-01-21 06:28:13;humidifier on
2014-01-21 07:57:28;heating off
2014-01-21 08:14:07;heating on
2014-01-21 08:42:47;light off
2014-01-21 08:51:45;heating off
2014-01-21 09:23:41;heating on
2014-01-21 09:28:15;light on
2014-01-21 09:34:30;light off
2014-01-21 10:04:23;humidifier off
2014-01-21 10:20:14;light on
2014-01-21 10:25:28;humidifier on
2014-01-21 11:05:31;light off
2014-01-21 11:21:43;light on
2014-01-21 11:52:25;humidifier off
2014-01-21 12:33:44;humidifier on
2014-01-21 13:58:19;heating off
2014-01-21 14:48:49;heating on
2014-01-21 14:51:51;humidifier off
2014-01-21 15:07:58;light off
2014-01-21 15:16:24;humidifier on
2014-01-21 15:58:58;light on
2014-01-21 18:00:01;light off
2014-01-21 18:02:09;heating off
2014-01-21 18:46:15;heating on
2014-01-21 18:52:31;light on
2014-01-21 19:52:17;humidifier off
2014-01-21 20:07:12;light off
2014-01-21 20:32:47;humidifier on
2014-01-21 20:46:31;light on
2014-01-21 22:11:05;humidifier off
2014-01-21 22:53:54;heating off
2014-01-21 23:06:11;heating on
2014-01-21 23:08:27;humidifier on
2014-01-22 00:56:47;light off
2014-01-22 00:57:27;humidifier off
2014-01-22 01:32:39;light on
2014-01-22 01:49:37;humidifier on
2014-01-22 02:20:48;humidifier off
2014-01-22 02:35:49;humidifier on
2014-01-22 03:08:32;humidifier off
2014-01-22 03:10:02;heating off
2014-01-22 03:37:28;heating on
2014-01-22 03:53:07;humidifier on
2014-01-22 04:31:33;heating off
2014-01-22 04:41:41;heating on
2014-01-22 04:45:28;light off
2014-01-22 05:36:52;light on
2014-01-22 07:05:29;humidifier off
2014-01-22 07:47:45;heating off
2014-01-22 07:52:28;humidifier on
2014-01-22 08:28:19;heating on
2014-01-22 09:09:41;light off
2014-01-22 09:31:57;light on
2014-01-22 09:38:47;humidifier off
2014-01-22 10:20:28;humidifier on
2014-01-22 11:09:23;heating off
2014-01-22 11:12:46;heating on
2014-01-22 11:15:36;humidifier off
2014-01-22 11:24:13;light off
2014-01-22 11:39:58;light on
2014-01-22 11:52:44;humidifier on
2014-01-22 12:18:30;humidifier off
2014-01-22 12:55:39;humidifier on
2014-01-22 13:14:54;light off
2014-01-22 13:30:46;humidifier off
2014-01-22 13:41:07;light on
2014-01-22 13:46:07;humidifier on
2014-01-22 13:56:19;heating off
2014-01-22 14:26:04;heating on
2014-01-22 15:35:24;light off
2014-01-22 16:06:05;light on
2014-01-22 16:11:56;heating off
2014-01-22 16:23:35;heating on
2014-01-22 16:39:00;humidifier off
2014-01-22 17:15:25;humidifier on
2014-01-22 17:21:24;humidifier off
2014-01-22 17:47:41;humidifier on
2014-01-22 18:55:54;humidifier off
2014-01-22 19:19:52;humidifier on
2014-01-22 20:13:37;light off
2014-01-22 20:48:50;light on
2014-01-22 21:22:41;heating off
2014-01-22 21:41:43;humidifier off
2014-01-22 22:05:37;light off
2014-01-22 22:12:22;heating on
2014-01-22 22:15:31;humidifier on
2014-01-22 22:42:37;light on
2014-01-23 00:31:08;humidifier off
2014-01-23 00:44:56;humidifier on
2014-01-23 00:59:23;heating off
2014-01-23 01:42:14;heating on
2014-01-23 02:45:47;light off
2014-01-23 03:31:30;light on
2014-01-23 04:45:15;heating off
2014-01-23 05:38:34;heating on
2014-01-23 05:42:12;humidifier off
2014-01-23 05:54:57;humidifier on
2014-01-23 06:52:08;light off
2014-01-23 07:39:46;light on
2014-01-23 07:50:19;heating off
2014-01-23 08:44:34;heating on
2014-01-23 09:17:22;humidifier off
2014-01-23 09:21:29;humidifier on
2014-01-23 10:55:58;light off
2014-01-23 11:01:48;light on
2014-01-23 11:26:08;heating off
2014-01-23 12:15:46;heating on
2014-01-23 14:14:14;humidifier off
2014-01-23 14:25:29;light off
2014-01-23 14:27:24;light on
2014-01-23 14:45:17;heating off
2014-01-23 14:56:47;humidifier on
2014-01-23 14:58:48;heating on
2014-01-23 17:25:34;light off
2014-01-23 17:59:53;light on
2014-01-23 18:12:04;heating off
2014-01-23 18:30:32;humidifier off
2014-01-23 18:42:02;heating on
2014-01-23 18:59:14;humidifier on
2014-01-23 19:03:00;heating off
2014-01-23 19:29:51;heating on
2014-01-23 19:58:12;heating off
2014-01-23 20:09:03;heating on
2014-01-23 20:25:27;light off
2014-01-23 21:25:01;light on
2014-01-23 21:34:00;heating off
2014-01-23 21:56:47;heating on
2014-01-23 23:35:08;humidifier off
2014-01-23 23:39:12;humidifier on
2014-01-23 23:44:25;heating off
2014-01-24 00:41:35;heating on
2014-01-24 00:58:01;light off
2014-01-24 01:27:27;light on
2014-01-24 02:57:56;humidifier off
2014-01-24 03:15:56;humidifier on
2014-01-24 03:20:34;light off
2014-01-24 04:10:54;light on
2014-01-24 04:24:56;heating off
2014-01-24 05:12:58;humidifier off
2014-01-24 05:16:28;heating on
2014-01-24 05:49:41;humidifier on
2014-01-24 06:13:55;heating off
2014-01-24 06:39:48;heating on
2014-01-24 07:57:13;humidifier off
2014-01-24 08:23:01;light off
2014-01-24 08:31:32;light on
2014-01-24 08:41:45;humidifier on
2014-01-24 09:54:37;humidifier off
2014-01-24 10:33:10;heating off
2014-01-24 10:35:08;humidifier on
2014-01-24 11:09:17;humidifier off
2014-01-24 11:26:28;heating on
2014-01-24 11:51:18;humidifier on
2014-01-24 12:47:51;light off
2014-01-24 13:17:03;light on
2014-01-24 13:41:07;heating off
2014-01-24 14:05:37;heating on
2014-01-24 14:40:50;humidifier off
2014-01-24 14:50:02;humidifier on
2014-01-24 14:51:53;heating off
2014-01-24 15:02:49;heating on
2014-01-24 15:42:30;light off
2014-01-24 16:16:35;heating off
2014-01-24 16:22:19;heating on
2014-01-24 16:23:32;light on
2014-01-24 16:50:49;heating off
2014-01-24 17:01:53;heating on
2014-01-24 17:26:01;light off
2014-01-24 17:45:00;light on
2014-01-24 19:06:34;humidifier off
2014-01-24 19:33:47;humidifier on
2014-01-24 20:57:05;light off
2014-01-24 21:04:32;heating off
2014-01-24 21:11:59;heating on
2014-01-24 21:23:37;light on
2014-01-24 22:17:24;heating off
2014-01-24 22:35:36;humidifier off
2014-01-24 22:49:14;heating on
2014-01-24 22:49:45;humidifier on
2014-01-24 23:39:38;heating off
2014-01-24 23:45:10;heating on
2014-01-25 01:25:34;light off
2014-01-25 01:39:46;light on
2014-01-25 02:03:41;humidifier off
2014-01-25 02:33:03;humidifier on
2014-01-25 04:16:47;humidifier off
2014-01-25 04:18:19;light off
2014-01-25 04:23:11;light on
2014-01-25 04:23:48;heating off
2014-01-25 04:37:30;humidifier on
2014-01-25 05:23:33;heating on
2014-01-25 05:44:27;humidifier off
2014-01-25 06:08:29;humidifier on
2014-01-25 07:27:38;light off
2014-01-25 07:38:39;humidifier off
2014-01-25 07:57:42;heating off
2014-01-25 08:02:16;light on
2014-01-25 08:21:02;humidifier on
2014-01-25 08:39:00;heating on
2014-01-25 08:50:30;heating off
2014-01-25 09:31:03;heating on
2014-01-25 10:42:28;humidifier off
2014-01-25 10:47:54;light off
2014-01-25 10:57:46;humidifier on
2014-01-25 11:01:25;light on
2014-01-25 13:38:38;heating off
2014-01-25 14:06:45;heating on
2014-01-25 14:25:39;humidifier off
2014-01-25 14:38:12;humidifier on
2014-01-25 15:35:26;light off
2014-01-25 15:59:08;light on
2014-01-25 16:00:25;humidifier off
2014-01-25 16:40:33;humidifier on
2014-01-25 18:03:29;heating off
2014-01-25 18:37:08;heating on
2014-01-25 19:51:03;light off
2014-01-25 20:40:22;humidifier off
2014-01-25 20:44:10;light on
2014-01-25 21:29:08;humidifier on
2014-01-25 23:04:53;humidifier off
2014-01-25 23:19:31;heating off
2014-01-25 23:30:04;humidifier on
2014-01-25 23:41:47;heating on
2014-01-26 00:24:52;light off
2014-01-26 00:29:03;heating off
2014-01-26 00:51:37;humidifier off
2014-01-26 00:53:10;light on
2014-01-26 01:01:30;heating on
2014-01-26 01:44:07;humidifier on
2014-01-26 05:00:24;heating off
2014-01-26 05:13:16;heating on
2014-01-26 05:15:31;heating off
2014-01-26 05:23:49;humidifier off
2014-01-26 05:23:58;heating on
2014-01-26 05:27:40;humidifier on
2014-01-26 05:27:45;light off
2014-01-26 05:47:23;light on
2014-01-26 07:40:32;humidifier off
2014-01-26 07:56:54;light off
2014-01-26 08:30:29;humidifier on
2014-01-26 08:43:17;humidifier off
2014-01-26 08:53:23;light on
2014-01-26 09:10:29;humidifier on
2014-01-26 09:26:46;heating off
2014-01-26 09:40:32;heating on
2014-01-26 10:07:38;light off
2014-01-26 10:26:40;humidifier off
2014-01-26 10:35:41;light on
2014-01-26 11:07:37;light off
2014-01-26 11:09:43;humidifier on
2014-01-26 11:44:33;light on
2014-01-26 12:41:56;heating off
2014-01-26 13:06:42;heating on
2014-01-26 13:27:49;light off
2014-01-26 14:03:50;light on
2014-01-26 15:59:31;humidifier off
2014-01-26 16:28:06;heating off
2014-01-26 16:31:22;humidifier on
2014-01-26 17:09:34;heating on
2014-01-26 17:14:11;light off
2014-01-26 17:20:28;humidifier off
2014-01-26 17:29:05;humidifier on
2014-01-26 17:34:49;light on
2014-01-26 19:57:30;heating off
2014-01-26 19:58:47;light off
2014-01-26 20:00:10;light on
2014-01-26 20:03:50;heating on
2014-01-26 20:09:30;heating off
2014-01-26 20:35:29;heating on
2014-01-26 21:10:29;heating off
2014-01-26 21:22:21;heating on
2014-01-26 21:24:15;humidifier off
2014-01-26 21:31:57;humidifier on
2014-01-26 23:01:36;heating off
2014-01-26 23:17:20;light off
2014-01-26 23:18:08;light on
2014-01-26 23:21:32;heating on
2014-01-27 01:02:23;humidifier off
2014-01-27 01:08:11;humidifier on
2014-01-27 01:30:33;heating off
2014-01-27 02:20:09;heating on
2014-01-27 02:26:50;light off
2014-01-27 03:21:35;light on
2014-01-27 04:43:33;humidifier off
2014-01-27 04:52:29;heating off
2014-01-27 05:08:13;humidifier on
2014-01-27 05:46:21;heating on
2014-01-27 06:23:35;heating off
2014-01-27 06:50:16;light off
2014-01-27 06:55:31;heating on
2014-01-27 07:48:11;light on
2014-01-27 09:28:18;humidifier off
2014-01-27 09:55:27;heating off
2014-01-27 10:06:01;humidifier on
2014-01-27 10:36:59;heating on
2014-01-27 11:52:26;light off
2014-01-27 12:05:25;humidifier off
2014-01-27 12:06:18;humidifier on
2014-01-27 12:48:07;light on
2014-01-27 13:46:37;heating off
2014-01-27 14:44:52;heating on
2014-01-27 15:02:33;heating off
2014-01-27 15:20:55;heating on
2014-01-27 15:28:05;light off
2014-01-27 15:34:40;heating off
2014-01-27 15:40:16;heating on
2014-01-27 15:44:15;light on
2014-01-27 16:57:50;humidifier off
2014-01-27 17:18:23;humidifier on
2014-01-27 17:29:32;light off
2014-01-27 18:27:19;light on
2014-01-27 20:37:16;heating off
2014-01-27 20:43:24;humidifier off
2014-01-27 20:56:21;heating on
2014-01-27 21:31:07;humidifier on
2014-01-27 21:43:03;heating off
2014-01-27 21:58:38;heating on
2014-01-27 22:15:46;humidifier off
2014-01-27 22:50:36;light off
2014-01-27 23:12:30;humidifier on
2014-01-27 23:22:38;heating off
2014-01-27 23:32:15;humidifier off
2014-01-27 23:43:01;light on
2014-01-27 23:47:28;heating on
2014-01-28 00:30:03;humidifier on
2014-01-28 00:44:56;humidifier off
2014-01-28 01:38:30;humidifier on
2014-01-28 02:04:02;heating off
2014-01-28 02:40:51;light off
2014-01-28 02:42:25;heating on
2014-01-28 02:48:10;light on
2014-01-28 04:41:10;light off
2014-01-28 04:41:51;humidifier off
2014-01-28 04:54:45;heating off
2014-01-28 05:03:47;heating on
2014-01-28 05:19:40;light on
2014-01-28 05:21:33;heating off
2014-01-28 05:39:53;humidifier on
2014-01-28 05:53:23;heating on
2014-01-28 05:56:52;heating off
2014-01-28 06:40:46;heating on
2014-01-28 06:53:34;light off
2014-01-28 07:38:59;light on
2014-01-28 07:59:14;humidifier off
2014-01-28 08:25:29;humidifier on
2014-01-28 09:03:03;heating off
2014-01-28 09:11:04;light off
2014-01-28 09:23:54;heating on
2014-01-28 09:49:17;light on
2014-01-28 11:16:15;heating off
2014-01-28 11:24:43;light off
2014-01-28 11:39:23;heating on
2014-01-28 12:14:33;light on
2014-01-28 12:42:28;humidifier off
2014-01-28 13:16:59;humidifier on
2014-01-28 15:57:06;heating off
2014-01-28 16:10:47;light off
2014-01-28 16:16:28;heating on
2014-01-28 16:24:34;humidifier off
2014-01-28 16:33:46;humidifier on
2014-01-28 17:00:05;light on
2014-01-28 19:34:57;humidifier off
2014-01-28 20:01:01;heating off
2014-01-28 20:27:52;humidifier on
2014-01-28 20:31:24;heating on
2014-01-28 20:56:44;light off
2014-01-28 21:28:20;heating off
2014-01-28 21:31:11;light on
2014-01-28 21:39:14;heating on
2014-01-28 22:39:05;humidifier off
2014-01-28 22:52:47;heating off
2014-01-28 23:11:08;heating on
2014-01-28 23:27:53;humidifier on
2014-01-29 00:16:05;heating off
2014-01-29 00:25:01;heating on
2014-01-29 00:25:21;light off
2014-01-29 01:09:29;light on
2014-01-29 03:25:54;heating off
2014-01-29 03:26:37;humidifier off
2014-01-29 04:06:09;humidifier on
2014-01-29 04:11:36;heating on
2014-01-29 05:55:55;light off
2014-01-29 05:57:22;light on
2014-01-29 07:21:36;light off
2014-01-29 07:38:55;heating off
2014-01-29 08:12:17;light on
2014-01-29 08:17:09;heating on
2014-01-29 09:03:04;humidifier off
2014-01-29 10:02:26;humidifier on
2014-01-29 11:23:14;light off
2014-01-29 12:20:32;light on
2014-01-29 12:51:58;heating off
2014-01-29 13:17:26;heating on
2014-01-29 13:19:08;heating off
2014-01-29 14:06:21;heating on
2014-01-29 14:13:21;light off
2014-01-29 14:13:40;humidifier off
2014-01-29 14:40:10;heating off
2014-01-29 14:47:08;heating on
2014-01-29 14:48:14;light on
2014-01-29 15:07:39;humidifier on
2014-01-29 16:42:06;light off
2014-01-29 17:32:48;light on
2014-01-29 17:57:08;heating off
2014-01-29 18:55:46;heating on
2014-01-29 19:51:37;humidifier off
2014-01-29 19:54:07;light off
2014-01-29 20:06:49;humidifier on
2014-01-29 20:40:36;light on
2014-01-29 23:31:21;heating off
2014-01-30 00:01:09;humidifier off
2014-01-30 00:08:22;humidifier on
2014-01-30 00:16:28;heating on
2014-01-30 00:48:45;light off
2014-01-30 01:17:11;light on
2014-01-30 03:48:22;light off
2014-01-30 03:49:07;heating off
2014-01-30 04:24:45;heating on
2014-01-30 04:35:11;humidifier off
2014-01-30 04:39:51;humidifier on
2014-01-30 04:40:09;light on
2014-01-30 06:49:15;light off
2014-01-30 07:21:59;light on
2014-01-30 07:49:56;heating off
2014-01-30 08:15:18;heating on
2014-01-30 09:01:32;humidifier off
2014-01-30 09:18:17;heating off
2014-01-30 09:21:42;humidifier on
2014-01-30 10:05:55;heating on
2014-01-30 10:55:35;humidifier off
2014-01-30 11:16:13;light off
2014-01-30 11:24:31;humidifier on
2014-01-30 11:58:57;light on
2014-01-30 12:14:14;humidifier off
2014-01-30 12:24:34;humidifier on
2014-01-30 14:05:28;heating off
2014-01-30 14:18:23;heating on
2014-01-30 15:03:13;heating off
2014-01-30 15:24:05;heating on
2014-01-30 15:41:55;light off
2014-01-30 15:49:27;humidifier off
2014-01-30 15:59:30;humidifier on
2014-01-30 16:39:18;light on
2014-01-30 17:29:02;light off
2014-01-30 18:23:21;light on
2014-01-30 18:41:22;humidifier off
2014-01-30 18:55:37;humidifier on
2014-01-30 19:44:04;heating off
2014-01-30 19:52:03;heating on
2014-01-30 21:49:41;light off
2014-01-30 22:12:37;humidifier off
2014-01-30 22:12:53;humidifier on
2014-01-30 22:36:03;light on
2014-01-30 23:20:47;heating off
2014-01-30 23:28:15;light off
2014-01-30 23:35:54;heating on
